price,carat,cut,color,clarity,polish,symmetry,flourescence,depth,table,lengthWidth,culet
1920,0.7,1,5,1,2,2,8,62.6,58,1.41,0
1921,0.73,0,4,0,2,1,8,65.1,57,1.37,0
1921,0.73,0,2,1,1,0,4,66.1,61,1.27,0
1922,0.56,0,5,5,1,1,8,58.5,65,1.31,0
1922,0.56,1,5,5,1,1,8,60.4,59,1.46,0
1923,0.7,1,5,2,1,1,1,62.4,58,1.37,0
1923,0.7,1,3,0,2,1,8,61.4,62,1.38,0
1923,0.72,1,5,0,1,1,8,57.1,62,1.4,0
1925,0.7,1,4,0,2,1,8,62.5,59,1.38,0
1925,0.7,1,4,0,2,1,8,63,57,1.43,0
1925,0.7,1,3,1,2,0,8,58.1,59,1.43,0
1926,0.7,1,3,1,1,1,5,64.3,61,1.33,0
1926,0.71,1,6,0,2,1,7,62.7,60,1.44,0
1926,0.81,0,2,1,2,1,8,66.4,57,1.45,0
1928,0.7,1,5,1,0,0,5,61.2,58,1.34,0
1929,0.58,0,6,4,1,1,8,65.8,60,1.33,0
1930,0.67,1,5,2,1,1,8,63.2,61,1.41,0
1930,0.7,1,5,0,2,1,8,62.4,62,1.35,0
1931,0.8,1,1,0,2,0,8,62.7,61,1.34,0
1932,0.73,1,6,0,2,0,8,62.7,58,1.4,0
1933,0.7,1,6,1,2,1,3,62.7,57,1.44,0
1933,0.71,1,6,0,1,1,8,63.4,62,1.36,0
1934,0.7,1,4,0,2,1,8,60.3,60,1.47,0
1934,0.75,1,4,0,2,0,8,61.9,61,1.34,0
1935,0.7,0,3,1,1,0,7,54.5,57,1.34,0
1938,0.72,0,6,0,2,2,8,65.6,59,1.36,0
1939,0.5,1,5,5,2,1,8,60.9,57,1.5,0
1939,0.5,1,5,5,1,1,8,63.3,56,1.51,0
1941,0.57,1,5,5,1,1,7,64.8,59,1.43,0
1941,0.76,0,4,0,1,0,8,65.6,58,1.36,0
1941,0.77,1,5,0,2,1,7,60.6,59,1.34,0
1947,0.59,1,4,5,2,1,8,64.4,56,1.44,0
1948,0.81,1,1,0,1,1,7,60.5,61,1.34,0
1949,0.62,1,4,4,1,1,8,61.1,58,1.37,0
1950,0.73,0,5,0,2,1,8,65.7,59,1.33,0
1950,0.9,0,0,0,2,1,7,65.7,56,1.41,0
1951,0.73,1,4,1,0,0,4,61.4,56,1.36,0
1952,0.7,1,6,0,2,1,8,62.2,57,1.43,0
1952,0.71,1,6,0,2,1,8,62.8,61,1.4,0
1953,0.7,1,2,1,2,1,8,61.9,56,1.38,0
1953,0.7,1,2,1,2,1,8,62.4,59,1.39,0
1953,0.7,1,2,1,2,1,8,63.4,57,1.36,0
1955,0.71,1,4,3,1,1,5,60.5,56,1.36,0
1956,0.68,0,5,3,0,0,8,65.1,63,1.46,0
1958,0.71,1,5,0,1,1,8,61.7,56,1.44,0
1959,0.7,1,6,3,1,0,3,61.7,54,1.46,1
1960,0.75,1,5,1,2,1,5,58.6,59,1.43,0
1960,0.85,1,0,1,2,1,7,58.3,60,1.39,0
1961,0.71,1,2,1,1,2,8,61,59,1.38,0
1961,0.75,1,4,0,1,1,7,63.4,61,1.4,0
1962,0.59,0,6,4,1,1,8,68,60,1.37,0
1964,0.8,0,6,1,2,2,3,65.5,58,1.36,0
1965,0.52,1,4,6,1,1,8,61.5,60,1.4,0
1965,0.54,1,6,5,2,0,8,59.3,60,1.4,0
1965,0.73,1,6,0,1,1,8,64.5,62,1.32,0
1967,0.5,1,6,6,2,2,8,59,62,1.43,0
1968,0.62,1,6,2,1,1,8,60.3,60,1.41,0
1968,0.7,1,2,1,2,1,7,62,58,1.35,0
1969,0.63,1,4,4,0,1,8,64.7,60,1.37,0
1969,0.72,1,6,0,2,1,7,61.5,59,1.4,0
1971,0.64,1,5,3,1,1,8,64.8,57,1.35,0
1972,0.8,1,1,1,1,0,8,63,60,1.4,0
1973,0.7,1,6,1,0,0,8,64.3,59,1.32,0
1975,0.8,1,1,2,2,1,8,65,56,1.33,0
1977,0.74,0,5,0,2,1,8,56.7,64,1.38,0
1977,0.8,1,1,0,2,1,7,61.1,60,1.38,0
1980,0.6,1,5,3,1,1,8,59.7,58,1.44,0
1980,0.7,1,3,3,2,1,5,61.1,63,1.34,0
1980,0.72,1,6,0,1,1,8,63.3,60,1.33,0
1980,0.8,1,3,0,2,0,8,60.2,62,1.39,0
1981,0.7,1,4,2,2,1,3,61.7,64,1.43,0
1981,0.71,1,2,1,2,1,8,60,56,1.44,0
1982,0.6,1,5,4,2,1,8,64.3,58,1.34,0
1985,0.71,0,5,0,2,1,7,66.5,58,1.4,0
1985,0.72,1,2,1,2,0,8,60.8,60,1.38,0
1985,0.73,1,6,0,1,1,8,63.6,58,1.28,0
1986,0.7,1,4,0,2,1,7,63.1,54,1.51,0
1986,0.76,1,5,1,1,1,5,61.8,57,1.45,0
1987,0.7,1,2,2,2,1,8,64.7,58,1.36,0
1989,0.6,1,5,1,1,1,8,63.4,60,1.56,0
1989,0.8,1,1,2,2,0,8,62.9,59,1.4,0
1990,0.5,1,6,5,1,1,8,64,58,1.4,0
1990,0.71,1,3,1,2,1,8,60.5,62,1.44,0
1992,0.7,1,2,2,1,0,8,63.6,60,1.34,0
1996,0.71,1,3,1,2,1,8,63.2,58,1.36,0
1996,0.8,0,4,0,2,1,8,67.7,56,1.35,0
1997,0.7,1,3,1,2,1,5,61.8,55,1.42,0
1998,0.73,1,6,0,2,1,8,63,60,1.4,0
1999,0.7,1,5,4,2,2,2,64.9,57,1.33,0
1999,0.82,1,0,2,2,1,7,61.5,57,1.35,0
2000,0.7,1,5,0,2,1,8,61.7,61,1.35,0
2001,0.8,1,4,0,2,0,8,64.4,60,1.32,0
2002,0.59,1,5,5,0,0,8,62.4,61,1.37,0
2004,0.5,1,6,6,2,2,8,63.2,60,1.44,0
2004,0.54,1,6,6,2,1,8,59.5,62,1.41,0
2004,0.71,1,2,1,2,0,8,63.3,61,1.34,0
2006,0.61,1,5,4,2,1,8,60.3,61,1.34,0
2006,0.7,1,3,1,2,2,8,63.5,61,1.35,0
2007,0.73,1,1,4,2,0,8,60.1,57,1.4,0
2008,0.7,1,5,1,2,1,7,63.8,57,1.46,0
2008,0.7,1,5,1,2,1,7,64.5,61,1.35,0
2008,0.7,1,5,5,1,1,3,57.9,61,1.43,0
2009,0.6,0,6,5,2,1,8,66.8,56,1.41,0
2009,0.7,1,5,1,1,0,5,61,59,1.35,0
2009,0.75,1,6,0,2,0,8,62.6,62,1.34,0
2010,0.7,1,4,1,2,1,7,64,58,1.33,0
2010,0.7,1,2,1,1,1,8,61.1,56,1.41,0
2011,0.72,1,4,1,2,0,8,64.3,58,1.33,0
2012,0.77,1,5,1,2,1,5,59.2,59,1.44,0
2013,0.71,0,2,2,1,1,8,67.6,57,1.43,0
2013,0.71,1,6,1,2,1,5,63,58,1.38,0
2013,0.73,1,5,0,2,1,8,62.6,61,1.38,0
2013,0.73,1,4,1,1,1,8,61.7,58,1.36,0
2013,0.8,1,1,0,2,1,8,61.1,60,1.34,0
2013,0.8,1,1,0,2,1,8,63.2,61,1.34,0
2015,0.7,1,6,4,1,1,3,60.7,63,1.37,0
2017,0.7,1,4,0,1,1,7,63.3,60,1.36,0
2017,0.7,1,2,1,1,1,8,59.1,62,1.42,0
2018,0.7,0,3,1,2,1,8,56.7,62,1.35,0
2018,0.7,0,3,1,2,1,8,66,62,1.4,0
2018,0.7,1,3,1,2,1,8,60.8,61,1.44,0
2018,0.72,1,5,1,2,2,8,62.2,59,1.42,0
2020,0.5,1,6,5,2,1,8,63.5,57,1.41,0
2021,0.7,1,2,2,2,1,8,62.3,62,1.33,0
2021,0.73,1,2,1,2,0,7,60,58,1.4,0
2022,0.7,1,4,2,1,0,8,57.3,59,1.42,0
2024,0.7,1,2,1,1,1,7,60.4,61,1.4,0
2024,0.7,1,2,1,1,1,8,63.3,59,1.38,0
2024,0.8,1,3,0,2,1,8,62.6,60,1.34,0
2024,0.91,1,0,0,1,0,7,60.9,57,1.3,0
2025,0.7,0,3,1,2,2,7,65.3,59,1.36,0
2026,0.68,0,4,3,0,1,8,65.3,58,1.33,0
2026,0.7,1,1,6,2,1,7,59.3,56,1.42,0
2026,0.74,1,6,0,2,1,8,62.2,59,1.39,0
2027,0.6,0,5,4,1,1,8,67.9,59,1.44,0
2028,0.9,1,0,0,2,1,3,63.3,59,1.38,0
2029,0.7,1,4,1,1,0,7,63.1,59,1.37,0
2029,0.71,1,4,1,2,2,7,63.5,61,1.36,0
2030,0.7,0,6,1,2,1,7,65.7,61,1.34,0
2030,0.7,1,4,1,2,1,8,63.3,59,1.34,0
2030,0.7,1,4,1,2,1,8,63.8,59,1.38,0
2031,0.76,1,4,0,2,1,8,64,59,1.45,0
2031,0.8,1,2,0,1,1,7,63.2,62,1.34,0
2031,0.8,1,1,1,1,1,8,60.5,60,1.35,0
2032,0.7,1,4,1,2,1,8,63.9,57,1.34,0
2033,0.71,1,3,1,2,1,7,61.7,58,1.37,0
2034,0.86,1,3,0,1,1,8,61.3,59,1.34,0
2036,0.65,0,4,4,1,1,7,66.9,56,1.4,0
2036,0.7,1,5,1,1,0,8,57.1,54,1.43,0
2036,0.75,1,5,0,1,1,8,61.5,57,1.33,0
2037,0.7,1,5,1,2,0,8,63.8,62,1.35,0
2037,0.7,1,1,2,1,1,8,61.9,59,1.35,0
2037,0.72,1,4,1,2,1,7,63,58,1.36,0
2038,0.7,1,5,1,1,1,3,59.9,59,1.35,0
2039,0.5,1,6,6,2,2,8,60.7,59,1.42,0
2039,0.7,1,6,1,2,1,8,64.4,59,1.34,0
2039,0.7,1,3,1,2,1,8,60.6,60,1.4,0
2040,0.7,1,3,1,1,0,8,62,53,1.37,0
2041,0.7,1,2,4,2,1,8,61.7,59,1.49,0
2041,0.71,1,2,3,2,2,8,61.7,58,1.37,0
2041,0.72,1,2,3,1,0,8,63.5,59,1.33,0
2041,0.76,1,1,3,2,1,8,63.5,57,1.35,0
2042,0.82,1,1,0,2,1,8,61.7,58,1.4,0
2045,0.7,1,5,2,1,0,5,62.6,62,1.34,0
2046,0.62,1,6,5,1,1,4,63.3,54,1.47,0
2046,0.75,1,2,5,2,1,5,63.2,58,1.36,0
2047,0.7,1,3,1,2,2,8,64.6,57,1.34,0
2047,0.71,0,3,1,2,1,8,65.1,64,1.35,0
2047,0.71,0,3,1,1,1,8,66.2,56,1.39,0
2047,0.71,1,3,1,2,1,8,65,60,1.35,0
2050,0.7,1,4,1,2,0,8,64.2,60,1.34,0
2051,0.71,1,3,4,2,1,8,58.2,58,1.38,0
2052,0.58,0,4,5,1,1,8,67.6,57,1.4,0
2052,0.7,1,4,0,2,1,7,62,60,1.39,0
2052,0.7,1,3,2,2,1,3,63,57,1.43,0
2052,0.71,1,6,1,2,2,5,64.7,57,1.35,0
2052,0.8,1,3,0,1,1,7,60.2,60,1.4,0
2054,0.71,1,2,1,2,1,8,60.2,60,1.4,0
2057,0.77,1,4,0,2,1,8,60.5,57,1.33,0
2058,0.63,1,3,5,2,1,7,64.6,60,1.34,0
2058,0.7,1,4,1,2,1,7,64.3,61,1.32,0
2058,0.75,1,5,0,2,1,8,61.5,62,1.35,0
2060,0.7,1,5,0,2,1,8,62.4,60,1.36,0
2060,0.7,1,5,0,2,1,8,63.6,60,1.36,0
2061,0.61,0,5,4,1,1,8,67.9,58,1.43,0
2061,0.61,1,5,4,1,1,8,65,59,1.39,0
2062,0.71,1,4,1,1,0,7,62.2,58,1.35,0
2063,0.73,1,5,0,2,1,8,61,55,1.38,0
2065,0.72,1,5,2,2,0,3,61.3,61,1.34,0
2066,0.7,1,4,1,2,0,8,63.7,57,1.38,0
2066,0.7,1,4,1,1,0,8,63.1,58,1.32,0
2066,0.71,1,5,1,2,0,8,64.8,56,1.42,0
2066,0.72,1,5,1,2,1,7,57.4,61,1.41,0
2067,0.7,1,4,2,1,1,7,58,59,1.27,0
2067,0.71,1,5,0,2,1,7,60.1,60,1.4,1
2069,0.71,1,2,2,2,1,8,63.4,58,1.44,0
2070,0.71,1,5,0,2,2,8,60.2,62,1.4,0
2070,0.72,0,2,3,2,1,8,65.3,58,1.37,0
2070,0.73,1,6,0,1,1,7,62.9,56,1.45,0
2073,0.71,1,2,1,2,1,8,63.5,62,1.34,0
2074,0.7,1,2,3,2,1,8,62.9,63,1.38,0
2076,0.7,1,5,0,2,1,8,59.5,62,1.46,0
2076,0.72,1,3,1,2,1,8,63.9,64,1.36,0
2077,0.7,1,2,2,1,1,8,58.2,58,1.42,0
2078,0.7,1,6,2,2,1,8,60.6,62,1.31,0
2079,0.56,0,6,1,1,1,8,67.8,58,1.56,0
2079,0.72,1,3,1,2,2,8,64.3,57,1.33,0
2080,0.7,1,3,1,1,0,8,60.2,61,1.4,0
2082,0.7,1,3,1,2,1,5,62.6,60,1.35,0
2082,0.71,1,2,1,1,1,8,61.8,61,1.36,0
2082,0.8,0,1,0,1,0,8,55.6,58,1.44,0
2083,0.54,0,6,5,1,0,8,66.1,58,1.42,0
2083,0.54,1,6,5,1,0,8,60.9,55,1.34,0
2084,0.7,0,4,2,1,0,7,55.7,62,1.41,0
2086,0.71,1,3,1,2,1,7,63.5,55,1.35,0
2086,0.72,0,2,5,2,1,8,68.2,60,1.38,0
2087,0.7,1,5,1,2,2,8,63.8,58,1.45,0
2087,0.75,0,5,0,1,0,8,55.4,58,1.36,0
2088,0.72,1,6,1,2,1,7,59,58,1.42,0
2088,0.72,1,3,1,2,0,7,62.4,61,1.34,0
2090,0.7,1,1,5,2,1,8,60.1,58,1.39,0
2090,0.73,1,2,1,2,0,8,61.1,62,1.34,0
2090,0.73,1,2,1,2,0,8,62.8,62,1.35,0
2090,0.75,1,5,0,2,1,8,61.8,56,1.34,0
2092,0.7,1,3,1,2,1,8,63.5,60,1.3,0
2092,0.75,1,2,1,2,1,8,62.5,58,1.38,0
2092,0.8,1,1,1,2,2,8,62.7,60,1.41,0
2093,0.76,1,4,3,2,1,5,61.7,57,1.42,0
2094,0.7,1,5,4,2,2,3,63.2,61,1.43,0
2094,0.7,1,4,1,1,0,7,60,57,1.36,0
2095,0.62,1,5,4,1,1,8,57.8,60,1.41,0
2095,0.7,0,4,5,2,1,5,65.5,56,1.35,0
2095,0.72,1,4,1,2,1,7,62,60,1.4,1
2096,0.7,1,2,4,1,0,8,64.3,59,1.36,0
2099,0.8,1,4,0,2,1,8,62.4,62,1.32,1
2101,0.74,0,2,2,2,2,8,55.9,64,1.41,0
2104,0.71,1,2,4,2,1,7,64.7,59,1.47,0
2105,0.73,1,3,1,2,1,8,62.9,62,1.37,0
2106,0.7,0,2,3,2,1,8,65.2,59,1.35,0
2106,0.7,1,4,1,2,1,7,62.7,59,1.35,0
2106,0.7,1,4,1,2,1,8,61.3,60,1.34,0
2106,0.71,1,4,2,2,0,5,62.3,62,1.35,0
2107,0.6,1,6,4,1,1,8,62,59,1.4,0
2108,0.71,1,4,1,2,1,8,63.3,62,1.34,0
2110,0.7,0,5,1,2,1,8,65.7,57,1.31,0
2110,0.7,1,5,1,2,0,8,61.5,58,1.4,0
2110,0.7,1,5,1,2,1,8,60.3,61,1.41,0
2110,0.8,1,3,0,1,1,8,62.3,61,1.34,0
2111,0.7,0,4,1,2,1,8,56.8,62,1.44,0
2111,0.7,0,4,1,2,1,8,65.1,59,1.35,0
2111,0.7,1,4,1,2,1,8,59.8,62,1.34,0
2111,0.7,1,4,1,1,1,8,64.7,58,1.43,0
2112,0.6,1,6,5,2,1,8,62.8,64,1.44,0
2112,0.7,1,3,1,2,1,8,61.9,58,1.36,0
2112,0.71,1,4,0,2,1,8,63.5,57,1.35,0
2114,0.72,1,4,5,2,1,5,62.4,60,1.38,0
2115,0.7,0,6,1,2,0,8,67.4,58,1.45,0
2115,0.75,1,4,1,1,0,5,62.3,59,1.4,0
2117,0.7,1,5,2,2,1,5,64,62,1.33,0
2117,0.71,1,2,2,2,1,8,63,59,1.4,0
2119,0.72,1,6,1,1,0,7,63,61,1.35,0
2119,0.75,1,2,1,1,1,7,62.1,59,1.35,0
2120,0.77,1,2,1,1,1,8,63.6,57,1.35,0
2121,0.7,1,3,2,2,1,8,60.6,62,1.34,0
2123,0.71,1,2,1,2,1,8,63.6,57,1.39,0
2125,0.7,1,4,1,2,1,8,60.1,63,1.33,0
2126,0.8,1,3,0,2,1,7,60.6,62,1.4,0
2127,1,1,0,0,2,0,8,63.5,61,1.33,0
2128,0.63,1,5,4,1,1,8,61.6,57,1.38,0
2132,0.7,1,5,3,2,1,7,57.1,61,1.29,0
2133,0.7,1,4,2,2,1,7,64.3,58,1.41,0
2135,0.9,1,0,1,1,1,5,58.8,61,1.35,0
2137,0.7,1,6,1,2,1,8,65,58,1.33,0
2139,0.8,1,3,0,2,1,8,63.4,59,1.36,0
2139,0.81,0,4,0,1,0,8,55.5,52,1.43,0
2140,0.72,1,1,6,2,2,8,60.6,62,1.42,0
2140,0.74,1,2,2,2,0,8,61.4,59,1.34,0
2141,0.7,1,3,3,1,0,8,63.3,54,1.33,0
2141,0.71,0,4,1,2,1,8,65.3,60,1.45,0
2141,0.71,0,4,1,2,1,8,67.1,59,1.33,0
2141,0.71,1,4,1,2,1,8,61.7,57,1.36,0
2142,0.51,1,6,5,2,2,5,62.9,57,1.4,0
2142,0.7,0,4,1,2,0,8,66.5,53,1.41,0
2143,0.72,1,6,2,2,1,5,61.2,60,1.35,0
2144,0.7,1,3,1,1,2,8,61.4,60,1.36,0
2145,0.6,1,5,6,2,1,8,63.3,59,1.42,0
2145,0.61,1,4,5,0,1,8,59.9,62,1.43,0
2145,0.69,1,5,2,1,1,8,64.9,60,1.35,0
2146,0.7,1,6,1,1,1,2,57.1,59,1.32,0
2147,0.52,1,6,6,2,1,8,59.2,59,1.4,0
2147,0.7,0,5,1,2,1,8,65.1,57,1.35,0
2147,0.7,1,5,1,2,1,8,62,63,1.35,0
2147,0.7,1,5,1,2,1,8,63.6,62,1.39,0
2147,0.7,1,5,1,2,1,8,63.7,58,1.34,0
2147,0.7,1,5,1,2,1,8,64.7,57,1.36,0
2149,0.8,1,4,0,2,0,8,62.6,61,1.34,0
2150,0.85,1,6,0,1,0,7,62.7,63,1.32,0
2151,0.7,1,4,2,1,0,8,60,61,1.35,0
2151,0.7,1,3,1,1,0,8,60.4,61,1.37,0
2151,0.72,1,3,4,2,2,5,62,61,1.36,0
2153,0.7,1,5,2,2,1,7,61.2,62,1.32,0
2154,0.7,1,2,5,1,1,8,59.1,61,1.36,0
2155,0.7,1,4,1,2,0,8,61.6,62,1.37,0
2155,0.7,1,4,1,1,0,8,60.9,59,1.34,0
2155,0.7,1,4,1,1,0,8,61.7,57,1.35,0
2156,0.64,1,6,3,1,1,8,64.1,59,1.41,0
2158,0.74,1,1,2,2,0,8,61.1,57,1.33,0
2160,0.72,1,2,1,2,1,8,61.3,60,1.39,0
2160,0.73,1,3,1,2,1,5,61.1,60,1.34,0
2160,0.8,1,4,0,2,0,8,60,63,1.34,1
2160,0.81,0,2,1,2,2,5,67.1,57,1.46,0
2162,0.7,1,2,2,2,1,8,62.5,60,1.34,0
2163,0.7,1,3,1,2,1,8,62.6,57,1.36,0
2163,0.7,1,3,1,1,0,8,60.1,58,1.39,0
2163,0.75,1,3,1,2,1,8,64.8,57,1.36,0
2165,0.65,1,6,2,2,1,8,60.6,52,1.41,2
2165,0.7,1,5,1,1,0,7,63,57,1.36,0
2167,0.7,1,4,1,2,1,8,62.3,58,1.36,0
2167,0.7,1,3,2,2,0,8,61.9,60,1.36,0
2167,0.72,1,3,1,2,1,8,62.5,61,1.34,0
2168,0.6,1,6,3,2,1,8,59.1,63,1.4,0
2169,0.73,1,4,1,1,0,8,62.1,60,1.34,0
2170,0.76,1,2,1,1,0,7,63.4,61,1.34,0
2171,0.7,0,3,1,1,1,8,65.8,55,1.44,0
2171,0.7,1,4,2,2,0,8,64.7,59,1.33,0
2171,0.71,0,3,3,2,1,8,68.2,56,1.33,1
2171,0.72,1,5,1,2,1,8,64.4,59,1.37,0
2171,0.72,1,4,1,2,2,8,64.8,59,1.38,0
2171,0.72,1,4,1,2,1,8,64,57,1.35,0
2171,0.72,1,4,1,1,1,8,62,58,1.36,0
2172,0.7,1,5,1,1,0,8,61.1,59,1.38,0
2172,0.71,1,6,1,1,0,4,61.8,58,1.25,0
2173,0.9,1,0,0,2,0,8,61.6,61,1.34,0
2174,0.71,1,3,1,1,1,8,61.5,58,1.42,0
2175,0.7,1,6,1,2,1,8,63,57,1.36,0
2175,0.7,1,6,1,2,1,8,63.9,62,1.44,0
2175,0.7,1,6,1,2,1,8,64.1,60,1.44,0
2175,0.7,1,6,1,1,1,8,58.3,62,1.42,0
2175,0.7,1,6,1,1,1,8,60.7,58,1.45,0
2175,0.7,1,3,2,2,1,7,63.7,62,1.44,0
2176,0.71,1,3,2,2,1,8,61.6,55,1.34,0
2176,0.71,1,3,2,2,1,8,64.8,57,1.45,0
2176,0.71,1,3,2,1,0,7,63.1,63,1.34,0
2177,0.7,1,4,1,2,1,8,62.8,57,1.35,0
2177,0.71,0,5,1,2,1,8,65.8,60,1.36,0
2177,0.71,1,5,1,2,1,8,62.8,60,1.45,0
2177,0.71,1,5,1,1,1,8,63.9,61,1.37,0
2180,0.72,1,2,3,2,1,8,62.4,55,1.32,0
2181,0.72,1,2,2,2,2,7,60.7,58,1.4,0
2183,0.71,1,3,6,2,2,3,62.7,58,1.4,0
2184,0.72,1,4,1,2,1,7,61.3,62,1.39,0
2184,0.8,1,2,1,1,1,8,65,59,1.45,0
2184,1.02,1,0,0,2,1,3,60.7,59,1.37,0
2186,0.71,1,5,1,2,1,7,60.8,60,1.41,0
2188,0.83,1,1,4,2,1,5,60.6,59,1.44,0
2190,0.58,0,5,5,1,1,8,65.4,59,1.36,0
2190,0.74,1,6,1,1,0,5,60.1,60,1.4,1
2192,0.72,1,5,0,2,2,8,60.9,62,1.36,0
2193,0.62,1,4,5,2,1,8,58.4,62,1.4,0
2193,0.7,1,6,1,2,1,8,63.2,59,1.44,0
2195,0.7,1,5,1,1,1,7,62.5,57,1.33,0
2195,0.72,1,3,4,0,0,8,60.2,58,1.4,0
2195,0.8,1,5,0,2,1,8,61.2,57,1.32,0
2196,0.8,1,3,0,2,1,8,63.3,62,1.35,0
2197,0.7,1,6,3,2,1,3,63.3,60,1.35,0
2198,0.7,1,2,3,2,2,8,62.7,59,1.43,0
2199,0.7,1,6,2,2,1,5,61.2,60,1.44,0
2199,0.7,1,3,4,2,0,8,57.3,60,1.45,0
2202,0.72,1,3,1,1,0,8,62,60,1.35,1
2202,0.73,1,4,1,2,1,8,64.2,60,1.44,0
2203,0.7,1,3,1,2,1,7,61.6,58,1.35,0
2203,0.72,1,2,3,2,1,8,62.7,58,1.37,0
2204,0.53,1,6,6,2,1,8,59.9,60,1.37,0
2204,0.7,1,4,1,1,1,8,62.9,63,1.29,0
2204,0.7,1,3,2,1,0,8,61.9,60,1.38,0
2204,0.72,1,6,1,2,1,5,63.8,59,1.43,0
2205,0.7,0,5,2,0,0,2,66.7,58,1.51,0
2205,0.7,1,5,1,1,1,8,63.4,60,1.44,0
2206,0.71,1,6,1,2,1,8,59.8,60,1.35,0
2206,0.71,1,6,1,2,1,8,63.6,57,1.44,0
2206,0.71,1,6,1,2,1,8,63.6,61,1.36,0
2206,0.73,1,3,4,2,0,5,63.3,59,1.4,0
2206,0.75,0,2,5,2,1,8,65.6,58,1.35,0
2207,0.7,1,3,1,2,2,8,61.2,60,1.35,0
2207,0.7,1,3,1,2,1,8,60,59,1.37,0
2208,0.8,1,5,0,2,1,7,63.1,62,1.39,0
2210,0.8,1,1,2,2,0,8,62.5,61,1.34,0
2211,0.81,1,2,1,1,1,8,64.7,58,1.34,0
2212,0.8,1,5,0,2,0,8,60.7,58,1.36,0
2213,0.72,1,3,2,1,1,7,64.9,59,1.39,0
2213,0.9,1,0,1,2,1,5,62.9,60,1.34,0
2214,0.7,1,3,1,1,0,8,63.5,60,1.34,0
2214,0.75,1,6,2,2,0,3,62.7,63,1.36,0
2214,0.81,1,3,0,2,1,8,62.1,60,1.38,0
2215,0.6,0,6,4,2,1,7,65.9,58,1.39,0
2215,0.7,1,5,1,2,1,8,64.6,61,1.34,0
2215,0.7,1,4,1,2,2,8,62.3,56,1.42,0
2215,0.7,1,4,1,2,1,8,58.6,62,1.36,0
2215,0.71,1,6,1,2,1,7,61.8,58,1.38,0
2216,0.7,1,6,3,2,1,5,63.7,60,1.35,0
2216,0.7,1,5,1,2,1,8,61.9,62,1.42,0
2216,0.72,1,6,1,1,1,5,62.9,57,1.36,0
2216,0.72,1,4,1,2,1,8,62.2,59,1.34,0
2217,0.62,1,5,6,2,1,8,64.8,60,1.42,0
2217,0.72,1,3,4,2,1,8,63.4,56,1.31,0
2217,0.73,1,2,4,2,1,8,62.5,57,1.39,0
2218,0.71,1,5,1,2,1,8,59.4,59,1.33,0
2219,0.7,1,5,3,2,1,7,64.6,58,1.35,0
2219,0.7,1,4,1,2,1,8,63.3,62,1.36,0
2220,0.7,0,4,2,1,0,8,65.7,56,1.48,0
2222,0.7,0,5,2,2,1,8,65.5,58,1.32,0
2223,0.7,1,5,2,1,0,8,63.1,55,1.32,0
2224,0.72,0,6,1,2,1,8,65.2,59,1.45,0
2224,0.89,1,0,1,2,0,8,62.4,61,1.4,0
2225,0.7,1,5,1,2,2,7,62.5,56,1.44,0
2225,0.7,1,4,1,1,1,8,61.7,61,1.34,0
2228,0.76,1,2,1,2,1,7,61.9,59,1.38,0
2229,0.63,1,4,5,1,1,8,58.1,61,1.38,0
2229,0.7,1,5,1,1,0,8,60.7,62,1.32,0
2229,0.7,1,5,1,1,0,8,61.9,59,1.37,0
2229,0.7,1,5,2,2,0,8,63.5,61,1.34,0
2229,0.72,1,5,2,0,0,8,63.5,61,1.38,0
2230,0.7,1,2,5,2,2,8,60.8,57,1.47,0
2231,0.7,0,4,2,1,0,8,67.1,61,1.33,0
2231,0.72,1,4,5,2,2,3,63.1,60,1.41,0
2232,0.7,1,5,2,2,2,5,60.9,59,1.44,0
2232,0.7,1,2,5,2,1,8,63.1,61,1.44,0
2234,0.73,0,4,1,1,0,8,60.7,66,1.45,0
2235,0.72,1,2,3,2,2,8,62,59,1.4,0
2237,0.7,0,5,2,1,0,8,66.5,59,1.37,0
2237,0.7,0,4,2,2,1,8,65.4,58,1.35,0
2237,0.7,1,2,3,2,1,8,62.7,58,1.38,0
2237,0.71,1,3,1,1,1,8,59.3,59,1.33,0
2237,0.71,1,2,2,2,1,8,62.9,62,1.37,0
2237,0.72,0,6,1,2,1,8,65.1,58,1.36,0
2237,0.72,1,6,1,2,1,8,61.2,62,1.35,0
2237,0.72,1,6,1,1,1,8,64,58,1.35,0
2238,0.7,1,4,2,2,1,5,61.1,61,1.34,0
2239,0.75,1,3,1,2,1,8,63.5,59,1.45,0
2239,0.76,1,5,1,2,1,3,60.1,62,1.37,0
2241,0.76,1,3,1,2,0,7,60.2,61,1.37,0
2242,0.8,1,5,0,2,0,7,62.1,62,1.37,0
2243,0.7,1,5,1,2,1,8,64.5,56,1.36,0
2245,0.71,1,6,4,2,1,3,62.7,57,1.35,0
2245,0.72,1,5,2,2,0,5,61.5,56,1.38,0
2245,0.72,1,3,1,2,1,8,63.6,61,1.35,0
2245,0.75,1,2,2,2,1,8,63.2,61,1.34,0
2246,0.6,1,6,5,1,1,8,62,60,1.36,0
2246,0.7,1,3,1,2,1,8,60.3,62,1.41,0
2246,0.7,1,3,1,1,1,8,61.2,60,1.33,0
2247,0.6,1,5,6,2,2,8,64.8,62,1.4,0
2247,0.71,1,5,1,1,2,8,62.1,59,1.35,0
2247,0.71,1,3,3,1,0,8,59,62,1.28,0
