price,carat,cut,color,clarity,polish,symmetry,flourescence,depth,table,length_width,culet,delivery
1260,0.50,Good,G,IF,VeryGood,VeryGood,None,55.5,61.0,1.29,None,Dec5
1260,0.50,VeryGood,E,VS1,Excellent,Good,None,64.4,58.0,1.32,None,Dec8
1260,0.50,VeryGood,E,VS1,VeryGood,Good,None,61.2,61.0,1.33,None,Dec8
1260,0.51,VeryGood,F,VVS2,Excellent,VeryGood,None,62.7,58.0,1.35,None,Dec8
1261,0.50,VeryGood,E,VS1,Excellent,VeryGood,Faint,62.9,61.0,1.42,None,Dec8
1261,0.50,VeryGood,F,VS2,Excellent,VeryGood,None,60.1,60.0,1.39,None,Dec8
1261,0.70,Good,I,SI2,VeryGood,Good,None,67.5,61.0,1.36,None,Dec8
1262,0.45,VeryGood,D,VS1,VeryGood,VeryGood,None,61.7,59.0,1.36,None,Dec5
1262,0.51,Good,H,VS1,VeryGood,VeryGood,None,66.5,61.0,1.44,None,Dec5
1262,0.54,VeryGood,E,SI1,VeryGood,Good,None,64.2,54.0,1.36,None,Dec5
1263,0.52,VeryGood,D,VS1,VeryGood,VeryGood,Faint,65.0,58.0,1.35,None,Dec8
1264,0.50,VeryGood,F,VS2,Excellent,VeryGood,None,62.8,58.0,1.34,None,Dec8
1264,0.50,VeryGood,F,VS2,Good,VeryGood,None,59.3,61.0,1.37,None,Dec5
1264,0.53,VeryGood,D,VS2,Excellent,Good,None,59.6,62.0,1.44,None,Dec8
1265,0.50,VeryGood,E,VS2,Excellent,VeryGood,None,58.9,62.0,1.34,None,Dec4
1265,0.50,VeryGood,E,VS2,Excellent,VeryGood,None,62.6,61.0,1.38,None,Dec4
1265,0.59,Good,I,VS1,VeryGood,VeryGood,None,65.7,60.0,1.40,None,Dec5
1266,0.50,VeryGood,D,VS2,VeryGood,Good,Faint,62.5,56.0,1.35,None,Dec6
1266,0.55,VeryGood,H,VS1,Excellent,Excellent,None,63.0,59.0,1.48,None,Dec8
1266,0.59,VeryGood,D,SI1,Excellent,Good,None,64.2,57.0,1.40,None,Dec8
1266,0.70,VeryGood,J,SI2,Good,Good,Faint,58.8,62.0,1.42,None,Dec8
1267,0.46,VeryGood,E,VVS2,Excellent,Excellent,None,64.5,59.0,1.34,None,Nov30
1267,0.50,VeryGood,F,IF,Excellent,VeryGood,Faint,59.9,61.0,1.39,None,Dec8
1267,0.50,VeryGood,G,VVS2,Excellent,VeryGood,None,63.6,58.0,1.36,None,Dec8
1267,0.51,VeryGood,D,VS2,VeryGood,VeryGood,Strong,60.4,59.0,1.40,None,Dec8
1267,0.51,VeryGood,E,VVS2,Excellent,VeryGood,None,65.0,58.0,1.35,None,Dec8
1267,0.51,VeryGood,E,VVS2,VeryGood,VeryGood,None,64.3,57.0,1.44,None,Dec8
1268,0.70,VeryGood,J,SI1,Excellent,Excellent,Faint,61.6,57.0,1.35,None,Dec8
1269,0.51,Good,D,SI1,VeryGood,Good,None,61.4,65.0,1.35,None,Dec5
1269,0.51,VeryGood,H,VS1,Excellent,Excellent,None,61.7,58.0,1.34,None,Dec8
1269,0.59,VeryGood,E,SI1,Excellent,VeryGood,None,62.2,58.0,1.39,None,Dec8
1269,0.59,VeryGood,G,VS2,VeryGood,Good,None,62.6,57.0,1.38,None,Dec8
1270,0.50,Good,I,VVS1,VeryGood,VeryGood,None,66.5,60.0,1.45,None,Dec5
1270,0.50,Good,I,VVS1,VeryGood,VeryGood,None,67.7,58.0,1.44,None,Dec5
1270,0.50,VeryGood,D,SI1,VeryGood,Good,Faint,61.8,59.0,1.36,None,Dec5
1270,0.50,VeryGood,D,VVS2,VeryGood,VeryGood,Faint,64.2,61.0,1.36,None,Dec8
1270,0.61,VeryGood,I,VS2,Excellent,VeryGood,None,57.2,57.0,1.39,None,Dec8
1271,0.50,VeryGood,G,VVS1,Excellent,VeryGood,None,59.8,55.0,1.41,None,Dec8
1272,0.50,VeryGood,D,VS1,Excellent,VeryGood,Medium,64.1,61.0,1.43,None,Dec8
1272,0.50,VeryGood,D,VS2,Excellent,VeryGood,None,63.5,57.0,1.34,None,Dec8
1273,0.51,VeryGood,F,VS2,Excellent,VeryGood,None,60.6,60.0,1.38,None,Dec8
1273,0.52,VeryGood,F,VS2,Excellent,VeryGood,Faint,62.1,60.0,1.35,None,Dec8
1274,0.54,VeryGood,H,VVS1,VeryGood,VeryGood,None,60.6,56.0,1.41,None,Dec8
1274,0.55,Good,E,SI1,VeryGood,VeryGood,None,67.7,58.0,1.38,None,Dec5
1275,0.47,VeryGood,D,VVS1,Excellent,VeryGood,None,61.4,58.0,1.40,None,Dec8
1275,0.50,Good,E,VVS2,VeryGood,VeryGood,None,67.1,55.0,1.30,None,Dec8
1275,0.50,VeryGood,G,VVS2,Excellent,Excellent,None,64.3,58.0,1.37,None,Dec8
1275,0.56,VeryGood,G,VVS1,Excellent,VeryGood,Medium,63.2,62.0,1.43,None,Dec8
1276,0.53,Good,F,VVS1,Excellent,VeryGood,Faint,66.0,60.0,1.36,None,Dec6
1277,0.50,VeryGood,D,SI1,VeryGood,VeryGood,None,64.1,55.0,1.43,None,Dec5
1277,0.50,VeryGood,F,VS1,Excellent,VeryGood,Faint,61.9,58.0,1.41,None,Dec8
1278,0.50,VeryGood,F,VVS2,VeryGood,Good,None,60.7,62.0,1.34,None,Dec8
1278,0.53,VeryGood,D,VS2,VeryGood,VeryGood,None,59.6,63.0,1.35,None,Dec8
1278,0.53,VeryGood,G,VVS2,Excellent,VeryGood,None,59.1,58.0,1.38,None,Dec8
1278,0.75,VeryGood,J,SI2,Excellent,VeryGood,Strong,61.6,61.0,1.36,None,Dec8
1279,0.42,VeryGood,E,VS2,Good,Good,None,61.9,60.0,1.70,None,Dec5
1279,0.50,VeryGood,D,SI1,Excellent,VeryGood,None,58.9,58.0,1.40,None,Dec8
1279,0.50,VeryGood,D,VS1,Excellent,VeryGood,None,64.9,59.0,1.36,None,Dec8
1279,0.50,VeryGood,F,VS2,VeryGood,VeryGood,None,60.7,59.0,1.35,None,Dec8
1279,0.52,VeryGood,E,VS1,Excellent,Good,None,63.1,61.0,1.39,None,Dec8
1279,0.54,VeryGood,I,VVS2,VeryGood,VeryGood,None,64.3,56.0,1.38,None,Dec5
1280,0.46,Good,E,VVS2,VeryGood,VeryGood,None,66.1,59.0,1.40,None,Dec5
1280,0.50,VeryGood,D,VS2,VeryGood,Good,None,62.5,62.0,1.37,None,Dec8
1281,0.51,VeryGood,F,VS2,Good,Good,Faint,60.3,61.0,1.70,Small,Dec5
1281,0.52,VeryGood,F,VS1,VeryGood,Good,None,61.4,59.0,1.35,None,Dec8
1281,0.53,VeryGood,D,VVS1,Excellent,VeryGood,Medium,58.8,62.0,1.36,None,Dec8
1282,0.50,VeryGood,F,VS1,Excellent,Excellent,None,62.2,61.0,1.34,None,Dec8
1282,0.52,VeryGood,F,VVS2,Excellent,VeryGood,None,62.7,58.0,1.38,None,Dec8
1282,0.56,VeryGood,F,VS2,Excellent,VeryGood,None,62.1,57.0,1.39,None,Dec8
1283,0.50,VeryGood,E,VVS2,Good,VeryGood,None,62.6,58.0,1.25,None,Dec5
1283,0.52,VeryGood,E,VS2,Excellent,Excellent,None,64.3,56.0,1.40,None,Dec8
1283,0.72,Good,J,SI2,VeryGood,Excellent,None,65.4,56.0,1.35,None,Dec8
1285,0.50,VeryGood,E,VS1,Excellent,VeryGood,Faint,59.5,59.0,1.41,None,Dec8
1285,0.50,VeryGood,F,VS1,Excellent,VeryGood,None,62.0,61.0,1.35,None,Dec8
1286,0.51,VeryGood,E,VS2,Excellent,VeryGood,None,63.4,59.0,1.36,VerySmall,Dec8
1286,0.61,VeryGood,I,VVS2,Excellent,VeryGood,Faint,61.3,59.0,1.34,None,Dec8
1287,0.50,VeryGood,F,VVS1,Excellent,VeryGood,None,59.6,62.0,1.38,None,Dec8
1287,0.51,VeryGood,E,VS1,Excellent,VeryGood,None,60.7,62.0,1.47,None,Dec8
1288,0.50,VeryGood,E,VVS2,Excellent,Excellent,None,59.2,59.0,1.40,None,Dec8
1288,0.51,VeryGood,D,VVS2,VeryGood,VeryGood,None,61.6,62.0,1.39,None,Dec7
1288,0.51,VeryGood,F,VVS2,Excellent,VeryGood,Faint,61.7,60.0,1.38,None,Dec8
1288,0.54,VeryGood,E,VS1,VeryGood,VeryGood,Medium,62.1,59.0,1.35,None,Dec8
1289,0.51,VeryGood,F,VS2,Excellent,Excellent,None,60.0,62.0,1.35,None,Dec8
1289,0.55,Good,G,VS2,VeryGood,Good,None,65.1,58.0,1.47,None,Dec5
1290,0.51,VeryGood,D,VS2,Excellent,VeryGood,MediumBlue,61.4,60.0,1.33,None,Dec5
1290,0.52,VeryGood,F,VS1,Excellent,VeryGood,Faint,60.5,58.0,1.35,None,Dec8
1290,0.56,VeryGood,E,VS1,VeryGood,Good,Medium,63.5,61.0,1.36,None,Dec8
1291,0.62,VeryGood,D,SI1,Excellent,Good,None,59.5,53.0,1.40,None,Dec8
1291,0.62,VeryGood,I,VS2,Excellent,VeryGood,None,58.5,60.0,1.37,None,Dec8
1292,0.51,VeryGood,G,VVS1,Excellent,VeryGood,None,61.4,55.0,1.41,None,Dec8
1293,0.51,Good,G,VS1,Good,VeryGood,None,67.0,59.0,1.37,None,Nov30
1293,0.51,VeryGood,E,VS2,Excellent,VeryGood,None,61.4,58.0,1.34,None,Dec8
1293,0.56,VeryGood,D,VS1,Excellent,VeryGood,Strong,62.6,57.0,1.45,None,Dec8
1294,0.49,VeryGood,E,VS2,VeryGood,VeryGood,None,64.4,56.0,1.32,None,Dec5
1294,0.49,VeryGood,E,VS2,VeryGood,VeryGood,None,64.7,58.0,1.37,None,Dec5
1294,0.50,VeryGood,D,VS2,VeryGood,Excellent,None,59.9,61.0,1.36,None,Dec8
1294,0.59,VeryGood,E,SI1,Excellent,VeryGood,None,64.7,62.0,1.42,None,Dec8
1295,0.51,VeryGood,E,VVS2,VeryGood,VeryGood,Faint,61.6,58.0,1.38,None,Dec8
1296,0.51,VeryGood,D,VS1,VeryGood,VeryGood,Strong,63.4,60.0,1.42,None,Dec8
1297,0.50,VeryGood,F,VS2,VeryGood,VeryGood,None,64.8,57.0,1.43,None,Dec5
1297,0.53,VeryGood,E,VS2,Excellent,VeryGood,None,63.6,60.0,1.39,None,Dec8
1298,0.50,VeryGood,E,VS1,VeryGood,VeryGood,None,63.4,58.0,1.34,None,Dec8
1298,0.59,VeryGood,E,VS2,Excellent,VeryGood,Strong,60.3,62.0,1.34,None,Dec8
1299,0.51,VeryGood,D,VVS1,Excellent,VeryGood,Strong,62.1,58.0,1.35,None,Dec8
1299,0.51,VeryGood,E,VS2,Excellent,VeryGood,None,60.6,57.0,1.37,None,Dec8
1299,0.51,VeryGood,F,VS2,Excellent,VeryGood,None,61.2,62.0,1.34,None,Dec8
1299,0.62,VeryGood,I,VS1,Excellent,VeryGood,None,64.3,58.0,1.35,None,Dec8
1300,0.51,VeryGood,E,VS1,Excellent,VeryGood,Faint,61.8,61.0,1.35,None,Dec8
1301,0.45,VeryGood,F,VVS1,VeryGood,VeryGood,None,62.7,60.0,1.40,None,Dec5
1301,0.50,VeryGood,D,VS2,VeryGood,Good,Medium,60.2,62.0,1.34,VerySmall,Dec8
1301,0.52,Good,G,VS1,VeryGood,Good,None,65.4,59.0,1.43,None,Dec5
1301,0.56,VeryGood,E,VS2,Excellent,Good,None,60.0,58.0,1.40,None,Dec8
1303,0.50,VeryGood,D,VS2,Excellent,VeryGood,None,63.7,61.0,1.34,None,Dec8
1303,0.50,VeryGood,E,VS1,Excellent,Excellent,None,62.4,64.0,1.34,None,Dec8
1303,0.50,VeryGood,I,VVS1,VeryGood,VeryGood,None,64.4,58.0,1.36,None,Dec5
1303,0.51,Good,D,SI1,VeryGood,VeryGood,None,67.9,59.0,1.34,None,Dec5
1304,0.50,VeryGood,F,VS1,Excellent,VeryGood,None,62.2,60.0,1.39,None,Dec8
1304,0.53,VeryGood,F,VS1,Excellent,VeryGood,None,61.8,62.0,1.38,None,Dec8
1305,0.51,Good,D,VS1,VeryGood,VeryGood,None,65.2,62.0,1.36,None,Dec8
1305,0.51,VeryGood,F,VS2,Excellent,VeryGood,None,61.6,58.0,1.34,None,Dec8
1305,0.59,VeryGood,E,VS2,VeryGood,Good,None,64.6,62.0,1.40,None,Dec8
1306,0.48,Good,E,VVS2,Good,VeryGood,None,67.4,56.0,1.40,None,Dec5
1306,0.51,VeryGood,E,VS2,Excellent,VeryGood,None,62.0,59.0,1.40,None,Dec8
1306,0.53,VeryGood,G,VVS1,VeryGood,VeryGood,None,60.2,58.0,1.42,None,Dec8
1307,0.51,VeryGood,E,VVS1,Excellent,VeryGood,Medium,63.5,58.0,1.44,None,Dec8
1307,0.53,VeryGood,F,VVS2,Excellent,VeryGood,None,62.7,59.0,1.38,None,Dec8
1307,0.57,VeryGood,G,VS2,Excellent,VeryGood,Faint,60.4,58.0,1.37,None,Dec5
1308,0.47,VeryGood,E,VVS2,Excellent,VeryGood,None,61.9,59.0,1.41,None,Dec5
1308,0.47,VeryGood,E,VVS2,VeryGood,VeryGood,None,64.5,60.0,1.34,None,Dec5
1308,0.50,VeryGood,D,VVS2,Excellent,VeryGood,None,58.7,61.0,1.41,None,Dec5
1308,0.50,VeryGood,E,VS2,VeryGood,VeryGood,None,59.5,64.0,1.30,None,Dec4
1308,0.51,VeryGood,F,VS1,Excellent,Excellent,None,62.4,61.0,1.35,None,Dec8
1308,0.51,VeryGood,F,VS1,Excellent,VeryGood,None,64.1,53.0,1.31,None,Dec8
1308,0.51,VeryGood,F,VS1,VeryGood,VeryGood,None,61.4,55.0,1.33,None,Dec8
1308,0.53,VeryGood,E,VS1,VeryGood,VeryGood,None,62.0,58.0,1.39,None,Dec8
1308,0.53,VeryGood,E,VS2,VeryGood,Good,Faint,62.1,57.0,1.35,None,Dec8
1309,0.51,VeryGood,D,VS1,Excellent,VeryGood,Faint,61.7,61.0,1.37,None,Dec8
1309,0.51,VeryGood,D,VS1,Excellent,VeryGood,Faint,62.2,60.0,1.40,None,Dec8
1309,0.56,VeryGood,H,IF,VeryGood,VeryGood,None,60.5,63.0,1.38,None,Dec8
1310,0.50,Good,G,VVS2,VeryGood,VeryGood,None,65.4,59.0,1.35,None,Dec5
1310,0.50,VeryGood,E,VS2,Excellent,VeryGood,None,63.2,61.0,1.38,None,Dec8
1311,0.50,VeryGood,E,VVS2,VeryGood,VeryGood,Faint,62.4,55.0,1.36,None,Dec8
1311,0.50,VeryGood,F,VS1,VeryGood,VeryGood,None,63.3,59.0,1.34,None,Dec8
1311,0.52,VeryGood,E,VS2,VeryGood,VeryGood,None,60.8,60.0,1.34,None,Dec8
1311,0.73,VeryGood,J,SI2,Excellent,VeryGood,None,64.1,58.0,1.35,None,Dec8
1312,0.53,VeryGood,H,VS1,VeryGood,VeryGood,None,63.1,58.0,1.41,None,Dec5
1312,0.59,Good,I,VVS2,Excellent,VeryGood,None,66.6,60.0,1.35,None,Dec8
1313,0.50,VeryGood,F,VVS2,Excellent,VeryGood,None,60.5,59.0,1.34,None,Dec5
1313,0.52,VeryGood,D,VVS2,Excellent,VeryGood,None,59.8,59.0,1.40,None,Dec7
1313,0.70,VeryGood,H,SI2,Excellent,Good,Faint,59.7,61.0,1.34,None,Dec8
1313,0.71,VeryGood,J,SI1,Excellent,VeryGood,None,63.5,57.0,1.45,None,Dec8
1313,0.76,VeryGood,J,SI1,Excellent,VeryGood,Medium,58.0,62.0,1.43,None,Dec8
1315,0.52,Good,H,IF,VeryGood,Good,None,65.2,57.0,1.27,None,Dec5
1315,0.72,Good,J,SI2,VeryGood,Good,Faint,67.4,58.0,1.42,None,Dec8
1316,0.50,VeryGood,D,VS2,Excellent,VeryGood,Faint,64.6,57.0,1.34,None,Dec8
1316,0.51,Good,H,VVS2,VeryGood,VeryGood,None,67.7,60.0,1.39,None,Dec5
1316,0.52,VeryGood,G,VVS1,VeryGood,VeryGood,None,59.7,58.0,1.39,None,Dec8
1317,0.50,VeryGood,F,VS2,Excellent,VeryGood,None,63.8,61.0,1.33,None,Dec5
1317,0.50,VeryGood,G,VVS1,Excellent,VeryGood,None,62.9,59.0,1.40,None,Dec8
1317,0.51,VeryGood,D,VS1,Good,Good,Medium,62.2,57.0,1.35,None,Dec8
1317,0.53,VeryGood,G,IF,Excellent,VeryGood,None,62.8,58.0,1.45,None,Dec8
1317,0.54,VeryGood,D,VVS2,VeryGood,VeryGood,Faint,59.8,61.0,1.34,None,Dec8
1318,0.50,Good,E,VVS2,VeryGood,Good,None,65.5,58.0,1.37,None,Dec8
1318,0.50,VeryGood,G,VVS1,Excellent,VeryGood,None,60.5,63.0,1.49,None,Dec8
1319,0.47,Good,D,VS1,VeryGood,VeryGood,None,65.1,59.0,1.35,None,Dec5
1319,0.50,VeryGood,E,VS1,VeryGood,Good,None,61.2,61.0,1.40,None,Dec8
1319,0.53,Good,D,SI1,Good,VeryGood,None,69.0,60.0,1.46,None,Dec5
1320,0.57,Good,E,SI1,VeryGood,VeryGood,None,65.7,60.0,1.40,None,Dec5
1321,0.50,VeryGood,E,VS1,Excellent,Good,None,62.3,61.0,1.35,None,Dec8
1322,0.50,VeryGood,D,VS2,VeryGood,Good,None,60.3,57.0,1.34,None,Dec8
1322,0.50,VeryGood,E,VS1,VeryGood,VeryGood,Faint,62.2,60.0,1.34,None,Dec8
1322,0.52,Good,I,VVS1,VeryGood,VeryGood,None,67.2,60.0,1.37,None,Dec5
1322,0.52,VeryGood,E,VS2,Excellent,VeryGood,Faint,63.7,61.0,1.34,None,Dec8
1322,0.52,VeryGood,F,VVS2,VeryGood,VeryGood,None,58.1,60.0,1.35,None,Dec8
1322,0.56,VeryGood,F,VS2,Excellent,VeryGood,None,62.2,61.0,1.38,None,Dec8
1323,0.51,Good,F,VS2,VeryGood,VeryGood,None,66.4,60.0,1.43,None,Dec5
1323,0.71,VeryGood,J,SI1,VeryGood,VeryGood,None,57.0,62.0,1.45,None,Dec8
1324,0.51,VeryGood,D,VS1,VeryGood,Good,Medium,59.2,61.0,1.41,None,Dec8
1326,0.50,VeryGood,D,VS1,Excellent,VeryGood,Medium,62.0,61.0,1.43,None,Dec8
1326,0.50,VeryGood,E,VS1,Excellent,VeryGood,Faint,62.8,59.0,1.34,None,Dec8
1326,0.50,VeryGood,E,VVS1,Excellent,VeryGood,Faint,59.1,62.0,1.35,None,Dec8
1326,0.50,VeryGood,H,VVS2,VeryGood,VeryGood,None,62.0,63.0,1.21,None,Dec8
1326,0.51,VeryGood,F,VS1,VeryGood,VeryGood,None,62.4,59.0,1.34,None,Dec8
1326,0.54,VeryGood,G,VVS1,Excellent,VeryGood,None,63.3,58.0,1.46,None,Dec8
1327,0.54,VeryGood,D,SI1,Excellent,Excellent,None,63.1,55.0,1.40,None,Dec8
1327,0.55,VeryGood,G,VVS2,Excellent,VeryGood,None,61.6,59.0,1.42,None,Dec8
1328,0.50,VeryGood,D,VS1,Excellent,Good,Faint,62.5,59.0,1.36,None,Dec8
1328,0.50,VeryGood,E,VVS2,Excellent,VeryGood,None,61.5,60.0,1.42,None,Dec5
1328,0.60,VeryGood,F,SI1,Excellent,Good,None,61.7,60.0,1.39,None,Dec6
1329,0.50,Good,E,VS1,VeryGood,VeryGood,None,65.1,54.0,1.31,None,Dec8
1329,0.50,VeryGood,E,VS2,Excellent,VeryGood,Faint,61.1,59.0,1.36,None,Dec5
1329,0.50,VeryGood,G,IF,Excellent,Excellent,None,62.5,58.0,1.42,None,Dec8
1330,0.51,VeryGood,F,VS1,Excellent,VeryGood,None,60.5,57.0,1.35,None,Dec8
1330,0.58,VeryGood,G,VS2,Excellent,VeryGood,Faint,60.0,60.0,1.37,None,Dec5
1331,0.60,Good,H,VS1,VeryGood,VeryGood,None,65.6,59.0,1.36,None,Dec8
1335,0.59,VeryGood,H,VS2,Excellent,VeryGood,None,62.7,62.0,1.33,None,Dec8
1336,0.53,VeryGood,F,VS1,Excellent,VeryGood,None,62.4,60.0,1.39,None,Dec8
1336,0.59,VeryGood,E,VS2,VeryGood,Good,None,63.3,62.0,1.38,None,Dec8
1336,0.59,VeryGood,F,SI1,VeryGood,VeryGood,None,63.0,60.0,1.32,None,Dec5
1337,0.51,VeryGood,G,VVS2,VeryGood,VeryGood,None,62.2,59.0,1.43,None,Dec5
1338,0.50,VeryGood,G,VVS2,Excellent,Excellent,None,63.4,59.0,1.35,None,Dec8
1339,0.57,VeryGood,G,VS2,Excellent,VeryGood,None,62.9,57.0,1.44,None,Dec8
1339,0.59,VeryGood,G,SI1,Excellent,VeryGood,None,59.9,62.0,1.40,None,Dec8
1340,0.51,Good,F,IF,Excellent,VeryGood,None,66.4,58.0,1.41,None,Dec6
1340,0.53,VeryGood,G,VS1,VeryGood,VeryGood,None,62.0,61.0,1.40,None,Dec5
1341,0.50,VeryGood,E,VS1,Excellent,VeryGood,Faint,62.5,60.0,1.40,None,Dec8
1341,0.50,VeryGood,F,VS1,Excellent,VeryGood,None,63.6,60.0,1.35,None,Dec8
1342,0.50,VeryGood,D,VS2,Excellent,VeryGood,None,64.5,59.0,1.39,None,Dec8
1344,0.50,Good,F,VS1,VeryGood,VeryGood,None,67.8,58.0,1.43,None,Dec5
1344,0.50,VeryGood,E,VS2,Excellent,VeryGood,None,64.3,58.0,1.34,None,Dec5
1344,0.50,VeryGood,F,VS1,VeryGood,VeryGood,None,64.9,59.0,1.34,None,Dec5
1344,0.53,VeryGood,F,VS1,Excellent,VeryGood,Faint,58.2,58.0,1.46,None,Dec8
1345,0.50,VeryGood,G,IF,Excellent,Excellent,None,64.7,58.0,1.44,None,Dec8
1345,0.52,VeryGood,F,VS1,Excellent,VeryGood,None,60.2,60.0,1.36,None,Dec8
1345,0.61,VeryGood,F,VVS2,Excellent,Excellent,Strong,62.0,60.0,1.42,None,Dec8
1346,0.51,VeryGood,D,VS2,VeryGood,Good,None,62.6,59.0,1.37,None,Dec8
1346,0.51,VeryGood,D,VS2,VeryGood,Good,None,63.3,61.0,1.35,None,Dec8
1347,0.49,Good,F,VS1,VeryGood,VeryGood,None,66.5,62.0,1.33,None,Dec5
1348,0.50,VeryGood,D,VVS2,VeryGood,VeryGood,None,60.0,58.0,1.34,None,Dec8
1348,0.51,VeryGood,F,VVS1,Excellent,Excellent,None,59.7,63.0,1.34,None,Dec8
1349,0.54,VeryGood,E,VS2,Excellent,Excellent,None,61.8,59.0,1.37,None,Dec8
1350,0.50,VeryGood,D,VS2,Excellent,VeryGood,None,64.0,58.0,1.46,None,Dec8
1350,0.70,VeryGood,J,VS2,Excellent,VeryGood,Medium,63.5,59.0,1.46,None,Dec8
1351,0.49,Good,E,VS1,VeryGood,VeryGood,None,65.7,58.0,1.46,None,Dec5
1351,0.50,VeryGood,D,VVS1,VeryGood,Good,Faint,57.3,56.0,1.40,None,Dec7
1351,0.52,VeryGood,F,VVS1,Excellent,Good,None,60.4,59.0,1.42,None,Dec8
1351,0.56,VeryGood,D,VS2,Excellent,VeryGood,None,58.8,62.0,1.37,None,Dec8
1353,0.50,VeryGood,D,VVS2,Excellent,Excellent,Faint,64.2,62.0,1.34,None,Dec8
1353,0.59,VeryGood,G,SI1,Excellent,VeryGood,None,63.0,61.0,1.40,None,Dec8
1353,0.61,VeryGood,E,SI2,Excellent,Good,None,61.2,55.0,1.45,None,Dec8
1354,0.51,VeryGood,F,VVS2,VeryGood,VeryGood,None,61.4,52.0,1.38,None,Dec8
1354,0.53,VeryGood,E,VS1,Excellent,VeryGood,None,61.1,58.0,1.35,None,Dec8
1354,0.55,Good,G,VS2,VeryGood,VeryGood,None,68.6,60.0,1.43,None,Dec5
1354,0.61,VeryGood,H,VS1,Excellent,VeryGood,None,59.2,60.0,1.38,None,Dec8
1354,0.70,VeryGood,I,SI2,Excellent,Good,None,63.3,63.0,1.36,None,Dec8
1355,0.52,VeryGood,F,VS2,VeryGood,VeryGood,Faint,63.0,60.0,1.37,None,Dec5
1356,0.50,VeryGood,F,VVS1,Excellent,VeryGood,None,59.3,61.0,1.44,None,Dec8
1356,0.52,VeryGood,F,VVS2,Excellent,Excellent,Faint,61.2,57.0,1.41,None,Dec6
1357,0.45,Good,D,VVS2,VeryGood,VeryGood,None,65.9,60.0,1.33,None,Dec5
1357,0.50,VeryGood,F,VVS1,Excellent,VeryGood,Faint,63.2,58.0,1.38,None,Dec8
1357,0.50,VeryGood,G,IF,Excellent,Excellent,Faint,60.7,60.0,1.35,None,Dec8
1357,0.59,VeryGood,I,SI1,VeryGood,VeryGood,None,63.2,58.0,1.33,None,Dec5
1358,0.54,VeryGood,E,VS1,Excellent,VeryGood,None,63.9,58.0,1.41,None,Dec8
1359,0.59,VeryGood,G,VS2,Excellent,VeryGood,None,59.8,62.0,1.42,None,Dec8
1359,0.59,VeryGood,G,VS2,VeryGood,VeryGood,None,62.6,61.0,1.40,None,Dec8
1360,0.50,VeryGood,D,VVS2,Excellent,Good,None,63.2,58.0,1.39,None,Dec8
1360,0.50,VeryGood,F,VS1,Excellent,VeryGood,None,59.0,61.0,1.34,None,Dec4
1360,0.70,VeryGood,J,VS2,VeryGood,Good,Faint,60.6,59.0,1.34,None,Dec8
1361,0.50,Good,D,VS1,Excellent,Good,None,65.5,56.0,1.43,None,Dec8
1361,0.53,VeryGood,D,VS1,Excellent,VeryGood,Faint,61.8,59.0,1.40,None,Dec8
1361,0.59,VeryGood,F,VS2,Excellent,Good,Faint,63.0,57.0,1.43,None,Dec8
1362,0.53,VeryGood,F,VS1,VeryGood,VeryGood,None,62.6,60.0,1.36,None,Dec8
1362,0.55,VeryGood,H,VS1,VeryGood,VeryGood,None,61.6,64.0,1.40,None,Dec5
1363,0.50,VeryGood,G,VS1,Excellent,Excellent,None,63.4,58.0,1.40,None,Dec8
1363,0.51,VeryGood,E,VS1,Excellent,VeryGood,None,59.0,61.0,1.42,VerySmall,Dec8
1363,0.52,VeryGood,G,VVS2,VeryGood,VeryGood,None,58.1,61.0,1.37,None,Dec5
1363,0.78,VeryGood,J,SI1,Excellent,Excellent,Faint,64.6,58.0,1.35,None,Dec8
1364,0.50,VeryGood,D,VVS2,Excellent,VeryGood,None,62.4,61.0,1.37,None,Dec8
1364,0.51,VeryGood,H,VS1,Excellent,Excellent,None,60.7,62.0,1.36,None,Dec5
1364,0.51,VeryGood,H,VVS2,Excellent,VeryGood,None,58.8,61.0,1.38,None,Dec5
1364,0.58,VeryGood,G,VS2,Excellent,Excellent,None,62.5,59.0,1.40,None,Dec8
1365,0.47,Good,F,VVS1,VeryGood,VeryGood,None,66.1,59.0,1.43,None,Dec5
1365,0.53,VeryGood,F,VS1,Excellent,Excellent,None,62.2,56.0,1.35,None,Dec8
1366,0.55,VeryGood,E,VS2,VeryGood,VeryGood,None,57.6,59.0,1.30,None,Dec8
1368,0.50,VeryGood,E,VVS2,VeryGood,VeryGood,None,58.1,62.0,1.43,None,Dec8
1368,0.53,VeryGood,H,VVS2,VeryGood,VeryGood,None,59.6,61.0,1.39,None,Dec5
1368,0.74,VeryGood,J,SI1,Excellent,VeryGood,None,61.7,63.0,1.35,None,Dec8
1369,0.49,Good,D,VS2,VeryGood,VeryGood,None,65.6,62.0,1.34,None,Dec5
1369,0.52,VeryGood,D,VS2,Excellent,VeryGood,None,61.0,58.0,1.42,None,Dec8
1369,0.52,VeryGood,F,VS2,Excellent,VeryGood,None,59.4,57.0,1.34,None,Dec5
1369,0.59,VeryGood,E,VS2,VeryGood,Good,None,62.3,58.0,1.32,None,Dec8
1369,0.70,Good,I,SI1,Excellent,VeryGood,Faint,67.1,56.0,1.33,None,Dec8
1370,0.50,Good,E,VS1,VeryGood,VeryGood,None,67.3,59.0,1.41,None,Dec5
