round,carat,cut,color,clarity,depth,table,length-width,date,price
0,2.04,1,4,2,75.6,78.0,1.12,23,18599
0,2.04,1,6,1,76.2,72.0,1.04,23,16470
0,2.04,1,6,2,76.9,74.0,1.01,19,24293
0,2.04,1,6,2,76.9,74.0,1.01,22,23829
0,2.04,2,1,4,71.9,68.3,1.03,23,15928
0,2.04,2,2,3,71.2,76.0,1.00,22,19278
0,2.04,2,2,3,72.8,73.0,1.00,22,17205
0,2.04,2,2,4,73.8,73.0,1.16,22,17107
0,2.04,2,3,2,69.8,70.0,1.01,19,21599
0,2.04,2,3,2,69.8,70.0,1.01,22,21046
0,2.04,2,3,2,73.3,73.0,1.05,19,21258
0,2.04,2,3,2,73.3,73.0,1.05,22,20732
0,2.04,2,3,3,70.7,72.0,1.05,26,18572
0,2.04,2,3,3,73.9,70.0,1.01,22,19182
0,2.04,2,3,3,75.0,73.0,1.01,19,20437
0,2.04,2,3,3,75.0,73.0,1.01,22,19993
0,2.04,2,3,4,74.8,73.0,1.04,18,20891
0,2.04,2,3,4,74.8,73.0,1.04,23,20891
0,2.04,2,4,1,72.0,77.0,1.08,23,18026
0,2.04,2,4,4,74.5,75.0,1.05,18,26861
0,2.04,2,4,4,74.5,75.0,1.05,23,26383
0,2.04,2,5,2,71.6,71.0,1.02,18,22041
0,2.04,2,5,2,71.6,71.0,1.02,22,22041
0,2.04,2,6,2,72.1,70.0,1.01,18,24264
0,2.04,2,6,2,72.1,70.0,1.01,22,23803
0,2.05,1,2,4,77.3,71.0,1.02,23,15381
0,2.05,1,3,2,75.5,74.0,1.09,23,17962
0,2.05,1,5,2,80.2,71.0,1.19,22,15401
0,2.05,2,1,2,74.3,71.0,1.04,22,13891
0,2.05,2,1,3,70.8,71.0,1.01,23,13242
0,2.05,2,1,3,73.4,72.0,1.04,23,14442
0,2.05,2,2,2,67.9,76.0,1.03,22,16645
0,2.05,2,2,3,73.0,74.0,1.02,22,17004
0,2.05,2,2,5,73.1,73.0,1.09,22,15835
0,2.05,2,3,0,69.1,63.0,1.01,22,13790
0,2.05,2,3,2,72.6,70.0,1.02,20,22700
0,2.05,2,3,2,72.6,70.0,1.02,22,22146
0,2.05,2,3,3,68.2,75.0,1.04,22,19521
0,2.05,2,3,3,74.9,70.0,1.05,22,19477
0,2.05,2,3,4,74.0,70.0,1.00,18,21591
0,2.05,2,3,4,74.0,70.0,1.00,23,21591
0,2.05,2,3,5,74.4,73.0,1.01,20,27321
0,2.05,2,3,5,74.4,73.0,1.01,22,26883
0,2.05,2,4,2,67.5,74.0,1.04,19,21071
0,2.05,2,4,2,67.5,74.0,1.04,23,20590
0,2.05,2,4,3,71.3,66.0,1.04,23,20089
0,2.05,2,4,3,74.9,71.0,1.00,20,25787
0,2.05,2,4,3,74.9,71.0,1.00,22,25238
0,2.05,2,5,3,70.7,70.0,1.00,18,29479
0,2.05,2,5,3,70.7,70.0,1.00,22,28957
0,2.05,2,6,0,70.4,71.0,1.15,22,13680
0,2.05,3,3,4,71.3,72.0,1.00,21,28947
0,2.05,4,2,3,71.3,73.0,1.05,16,20620
0,2.05,4,3,4,71.3,72.0,1.00,16,29569
0,2.06,1,3,2,75.1,67.0,1.02,29,19346
0,2.06,1,3,2,75.1,72.0,1.02,20,21359
0,2.06,1,3,2,75.1,72.0,1.02,22,20912
0,2.06,1,5,2,75.6,68.0,1.02,19,21300
0,2.06,2,1,2,70.1,76.0,1.01,22,14015
0,2.06,2,1,5,72.6,72.0,1.02,22,15161
0,2.06,2,1,5,74.7,69.0,1.16,22,15578
0,2.06,2,2,1,69.8,75.0,1.00,22,16312
0,2.06,2,2,3,72.7,75.0,1.01,22,16234
0,2.06,2,2,4,68.9,69.0,1.05,28,17732
0,2.06,2,3,2,72.1,71.0,1.03,20,22808
0,2.06,2,3,2,72.1,71.0,1.03,22,22251
0,2.06,2,3,2,74.1,72.0,1.01,22,18580
0,2.06,2,3,3,72.1,73.0,1.01,24,22598
0,2.06,2,3,3,72.1,73.0,1.01,28,22084
0,2.06,2,3,4,71.8,69.0,1.00,18,25785
0,2.06,2,3,4,71.8,69.0,1.00,23,25243
0,2.06,2,5,1,72.6,72.0,1.02,22,18536
0,2.06,2,5,2,65.0,69.0,1.12,19,22808
0,2.06,2,5,2,65.0,69.0,1.12,22,21526
0,2.06,3,3,3,71.7,70.0,1.02,21,23131
0,2.06,3,3,4,71.4,69.0,1.00,21,29084
0,2.06,4,3,3,71.7,70.0,1.02,16,23671
0,2.06,4,3,4,71.4,69.0,1.00,16,29708
0,2.07,1,3,2,69.0,83.0,1.03,28,19942
0,2.07,1,3,2,75.2,61.2,1.02,22,17771
0,2.07,2,2,0,74.0,59.1,1.00,22,12457
0,2.07,2,3,1,70.7,72.0,1.03,22,17469
0,2.07,2,3,1,72.9,75.0,1.01,28,16611
0,2.07,2,3,2,71.6,72.0,1.05,20,21415
0,2.07,2,3,2,71.6,72.0,1.05,23,20898
0,2.07,2,3,4,73.8,74.0,1.01,22,22401
0,2.07,2,4,2,72.4,71.0,1.03,19,21347
0,2.07,2,4,2,72.4,71.0,1.03,22,20842
0,2.08,1,1,5,77.7,77.0,1.07,22,13634
0,2.08,1,4,2,59.9,68.0,1.13,22,17662
0,2.08,1,4,2,75.7,75.0,1.01,22,18641
0,2.08,1,5,2,75.8,75.0,1.06,18,22870
0,2.08,1,5,2,75.8,75.0,1.06,23,22387
0,2.08,2,1,3,71.4,75.0,1.04,23,13432
0,2.08,2,2,2,70.6,73.0,1.05,23,16351
0,2.08,2,2,3,70.3,78.0,1.02,22,18863
0,2.08,2,3,2,74.3,71.0,1.04,19,20545
0,2.08,2,3,2,74.3,71.0,1.04,23,20036
0,2.08,2,4,1,72.7,74.0,1.04,28,18830
0,2.08,2,4,2,73.1,73.0,1.03,22,20884
0,2.08,2,4,2,73.1,73.0,1.03,23,21371
0,2.08,2,5,1,71.8,75.0,1.01,23,18823
0,2.09,1,2,2,75.3,60.2,1.01,22,19442
0,2.09,2,0,3,63.5,73.0,1.11,22,15612
0,2.09,2,2,1,74.7,58.0,1.01,22,19442
0,2.09,2,2,3,71.7,74.0,1.00,22,18949
0,2.09,2,2,3,72.3,74.0,1.02,20,20300
0,2.09,2,2,3,72.3,74.0,1.02,22,19732
0,2.09,2,3,2,73.4,72.0,1.02,22,18859
0,2.09,2,3,3,72.8,71.0,1.02,22,20414
0,2.09,2,3,3,72.8,71.0,1.02,23,20891
0,2.09,2,3,5,74.9,72.0,1.00,23,22784
0,2.09,2,3,5,74.9,72.0,1.00,29,23366
0,2.09,2,6,2,73.4,75.0,1.01,19,24840
0,2.09,2,6,2,73.4,75.0,1.01,23,24368
0,2.10,1,4,4,76.1,68.0,1.10,18,25063
0,2.10,1,4,4,76.1,68.0,1.10,22,24616
0,2.10,2,2,3,72.5,71.0,1.01,22,19036
0,2.10,2,3,2,68.5,76.0,1.03,22,19906
0,2.10,2,4,2,72.3,66.0,1.03,20,23577
0,2.10,2,4,2,72.3,66.0,1.03,22,23011
0,2.10,4,3,2,71.5,71.0,1.04,16,23249
0,2.11,1,2,3,75.1,71.0,1.00,22,18672
0,2.11,2,3,2,74.7,72.0,1.04,22,19526
0,2.11,2,5,2,71.7,69.0,1.04,20,26177
0,2.11,2,5,2,71.7,69.0,1.04,22,25613
0,2.11,2,5,3,66.4,76.0,1.02,27,22547
0,2.11,2,5,3,70.6,73.0,1.00,19,26782
0,2.11,2,5,3,70.6,73.0,1.00,22,26305
0,2.11,2,6,1,74.7,76.0,1.01,19,21535
0,2.11,2,6,1,74.7,76.0,1.01,22,21003
0,2.11,2,6,1,74.9,72.0,1.10,22,19030
0,2.12,1,4,1,75.3,75.0,1.02,28,18700
0,2.12,2,0,5,72.4,70.0,1.05,22,12151
0,2.12,2,2,3,72.2,66.0,1.02,20,20584
0,2.12,2,2,3,72.2,66.0,1.02,22,20008
0,2.12,2,2,4,68.9,78.0,1.02,22,18701
0,2.12,2,3,4,73.2,74.0,1.03,18,22788
0,2.12,2,3,4,73.2,74.0,1.03,22,22307
0,2.12,2,5,1,74.0,71.0,1.02,22,18802
0,2.12,4,5,2,71.7,71.0,1.04,16,26025
0,2.13,2,1,3,73.6,73.0,1.05,23,13804
0,2.13,2,4,2,72.4,73.0,1.02,19,20688
0,2.13,2,4,3,67.1,69.0,1.03,19,25297
0,2.13,2,4,3,67.1,69.0,1.03,22,24764
0,2.13,2,4,5,74.2,70.0,1.03,18,26326
0,2.13,2,4,5,74.2,70.0,1.03,23,26326
0,2.13,2,5,2,73.7,72.0,1.01,20,25733
0,2.13,2,5,2,73.7,72.0,1.01,22,25162
0,2.13,2,6,1,72.4,74.0,1.05,22,17873
0,2.14,1,5,1,80.9,66.0,1.04,29,19221
0,2.14,2,1,0,65.8,68.0,1.02,23,12408
0,2.14,2,3,2,71.2,73.0,1.01,22,19267
0,2.14,2,3,3,68.6,76.0,1.01,19,20721
0,2.14,2,3,3,68.6,76.0,1.01,22,20247
0,2.14,2,3,3,71.1,72.0,1.04,19,23054
0,2.14,2,3,3,71.1,72.0,1.04,22,22529
0,2.15,1,2,3,80.5,67.0,1.09,23,16936
0,2.15,2,0,3,70.3,72.0,1.07,22,12017
0,2.15,2,1,4,72.1,75.0,1.01,23,14980
0,2.15,2,2,2,72.4,73.0,1.04,22,16404
0,2.15,2,5,3,70.3,73.0,1.02,19,29969
0,2.16,2,3,2,72.8,74.0,1.01,19,20483
0,2.16,2,3,2,72.8,74.0,1.01,26,19976
0,2.16,2,3,4,71.9,74.0,1.03,22,22085
0,2.16,2,3,6,74.0,75.0,1.00,20,28272
0,2.16,2,3,6,74.0,75.0,1.00,22,27813
0,2.17,1,2,2,72.7,80.0,1.02,23,17246
0,2.17,1,3,2,75.1,71.0,1.03,29,22781
0,2.17,2,6,2,68.1,73.0,1.00,22,23871
0,2.17,2,6,2,68.1,73.0,1.00,23,24333
0,2.18,1,5,2,60.1,69.0,1.03,20,25084
0,2.18,1,5,2,60.1,69.0,1.03,22,25084
0,2.18,2,1,3,72.4,75.0,1.07,22,14247
0,2.18,2,3,1,72.0,70.0,1.02,22,17158
0,2.19,2,4,3,71.8,71.0,1.03,18,25467
0,2.19,2,4,3,71.8,71.0,1.03,22,24931
0,2.19,2,5,3,73.5,70.0,1.05,22,26761
0,2.19,2,5,3,73.5,70.0,1.05,23,27245
0,2.20,1,3,4,76.7,69.0,1.02,19,22649
0,2.20,1,3,4,76.7,69.0,1.02,22,22173
0,2.20,2,1,1,73.1,71.0,1.00,23,13971
0,2.20,2,2,2,71.5,73.0,1.03,22,16543
0,2.20,2,2,3,72.2,77.0,1.02,22,18433
0,2.20,2,3,0,67.9,74.0,1.01,22,15429
0,2.20,2,3,4,67.3,77.0,1.05,19,23650
0,2.20,2,3,4,67.3,77.0,1.05,22,23150
0,2.20,2,4,2,69.9,73.0,1.00,19,24268
0,2.20,2,4,2,69.9,73.0,1.00,22,24291
0,2.20,2,4,2,73.9,71.0,1.00,18,22872
0,2.20,2,4,2,73.9,71.0,1.00,22,22352
0,2.20,2,4,2,73.9,71.0,1.02,19,24268
0,2.20,2,4,2,73.9,71.0,1.02,22,24291
0,2.20,2,6,2,73.0,66.0,1.04,23,25608
0,2.21,2,1,0,72.1,77.0,1.03,23,13103
0,2.21,2,2,3,66.2,72.0,1.02,22,18218
0,2.21,2,2,6,70.3,69.0,1.07,22,22415
0,2.21,2,3,2,71.1,70.0,1.01,28,20762
0,2.21,2,3,4,73.6,74.0,1.10,18,23644
0,2.21,2,3,4,73.6,74.0,1.10,23,23145
0,2.21,3,3,2,71.2,71.0,1.01,21,26655
0,2.21,4,3,2,71.2,71.0,1.01,16,26655
0,2.22,1,3,4,79.3,74.0,1.11,20,27552
0,2.22,1,3,4,79.3,74.0,1.11,23,27375
0,2.22,2,2,1,73.3,76.0,1.04,22,15256
0,2.22,2,4,2,74.1,67.6,1.03,18,27451
0,2.22,2,4,2,74.1,67.6,1.03,22,26830
0,2.22,2,4,3,74.2,72.0,1.01,22,26545
0,2.22,3,4,2,71.5,72.0,1.02,21,29614
0,2.23,2,0,3,69.7,72.0,1.04,23,11985
0,2.23,2,1,2,73.6,75.0,1.01,22,15293
0,2.23,2,3,3,71.9,71.0,1.03,22,24749
0,2.24,2,3,2,67.3,70.0,1.04,19,22823
0,2.24,2,3,2,67.3,70.0,1.04,22,22259
0,2.24,2,3,3,74.3,69.0,1.02,19,20793
0,2.24,2,4,2,74.3,68.0,1.00,20,21838
0,2.24,3,1,4,71.6,71.0,1.02,21,21883
0,2.24,4,1,4,71.6,71.0,1.02,16,22368
0,2.25,2,2,3,74.2,74.0,1.05,23,19251
0,2.26,2,3,2,68.1,70.0,1.00,19,21683
0,2.26,2,4,1,74.0,71.0,1.00,22,18610
0,2.27,1,0,3,76.6,69.0,1.09,22,12466
0,2.27,1,5,0,67.7,79.0,1.02,22,14747
0,2.27,2,1,1,73.7,74.0,1.02,22,13939
0,2.27,2,2,2,73.6,75.0,1.04,22,17212
0,2.31,2,2,2,67.7,72.0,1.01,19,25026
0,2.31,2,2,2,67.7,72.0,1.01,22,25026
0,2.31,2,2,2,72.5,69.0,1.02,22,21599
0,2.35,2,3,2,74.6,73.0,1.04,18,24018
0,2.35,2,3,2,74.6,73.0,1.04,23,24018
0,2.35,2,5,0,71.4,72.0,1.02,22,19838
0,2.36,2,2,5,74.4,71.0,1.00,20,24992
0,2.36,2,3,2,71.4,71.0,1.03,20,26017
0,2.36,2,3,2,71.4,71.0,1.03,22,25385
0,2.36,3,1,2,71.7,73.0,1.00,21,18961
0,2.37,2,2,2,64.6,72.0,1.11,19,25654
0,2.37,2,2,2,64.6,72.0,1.11,22,25654
0,2.38,2,1,1,68.5,78.0,1.02,23,15795
0,2.38,2,2,3,70.6,77.0,1.05,19,23538
0,2.38,2,2,3,70.6,77.0,1.05,22,22873
0,2.40,2,5,2,72.8,74.0,1.05,20,29459
0,2.40,2,5,2,72.8,74.0,1.05,22,29459
0,2.42,2,5,2,67.9,74.0,1.04,22,27456
0,2.43,2,3,2,73.0,74.0,1.03,18,26255
0,2.43,2,3,2,73.0,74.0,1.03,22,25800
0,2.44,2,2,3,73.8,69.0,1.01,20,23859
0,2.44,2,3,2,71.1,73.0,1.01,18,26412
0,2.44,2,3,2,71.1,73.0,1.01,23,26412
0,2.45,1,3,2,74.9,80.0,1.07,18,23151
0,2.45,1,3,2,74.9,80.0,1.07,22,22580
0,2.46,2,3,1,71.4,71.0,1.02,19,21737
0,2.48,2,4,2,73.1,71.0,1.04,20,24104
0,2.49,2,1,2,70.4,65.3,1.08,23,18827
0,2.50,2,0,2,74.1,77.0,1.00,22,15174
0,2.50,2,0,3,73.4,70.0,1.03,29,14971
0,2.50,2,4,2,71.3,71.0,1.00,20,27638
0,2.51,2,1,1,72.5,75.0,1.03,28,16812
0,2.51,2,2,1,72.8,71.0,1.05,23,20179
0,2.51,2,3,2,66.4,77.0,1.05,19,27193
0,2.51,2,4,0,73.6,72.0,1.00,19,22016
0,2.51,2,4,0,73.6,72.0,1.00,22,21574
0,2.54,2,4,2,74.9,77.0,1.07,28,22273
0,2.56,2,4,2,71.2,67.0,1.07,22,22443
0,2.56,2,4,2,71.2,67.0,1.07,23,22966
0,2.59,2,2,3,64.2,77.0,1.01,19,25810
0,2.59,2,2,3,64.2,77.0,1.01,22,25622
0,2.63,2,6,2,71.4,71.0,1.01,23,28741
0,2.78,2,6,0,70.9,69.0,1.13,19,21324
0,2.78,2,6,0,70.9,69.0,1.13,22,20842
0,3.00,1,0,3,75.4,70.0,1.06,22,23803
0,3.00,1,0,3,75.7,70.0,1.01,22,26170
0,3.00,1,0,3,75.4,70.0,1.06,18,24242
0,3.00,1,0,3,75.7,70.0,1.01,19,26651
0,3.01,0,2,2,83.9,63.0,1.03,18,27158
0,3.01,0,2,2,83.9,63.0,1.03,22,26430
0,3.01,1,0,2,60.6,69.0,1.10,22,21979
0,3.01,1,0,2,80.7,72.0,1.02,22,23369
0,3.01,1,1,0,75.4,73.0,1.00,19,22984
0,3.01,1,0,2,80.7,72.0,1.02,19,23846
0,3.01,2,0,2,74.2,74.0,1.04,22,22127
0,3.01,2,0,3,69.5,72.0,1.02,23,26254
0,3.01,2,0,3,72.1,74.0,1.01,22,24584
0,3.01,2,1,0,72.6,74.0,1.04,18,22822
0,3.01,2,1,0,72.6,74.0,1.04,22,22254
0,3.01,2,2,0,74.2,75.0,1.01,23,21552
0,3.01,2,3,0,73.5,71.0,1.02,19,29002
0,3.01,2,0,3,69.5,72.0,1.02,18,26737
0,3.01,2,0,3,72.1,74.0,1.01,18,25037
0,3.02,1,2,1,71.8,84.0,1.08,18,28602
0,3.02,1,2,1,71.8,84.0,1.08,22,28174
0,3.02,2,1,1,72.5,72.0,1.02,19,26593
0,3.02,2,1,2,69.6,71.0,1.07,20,27225
0,3.02,2,1,2,69.6,71.0,1.07,22,26258
0,3.02,2,1,2,73.7,75.0,1.01,18,27676
0,3.02,2,1,2,73.7,75.0,1.01,22,28345
0,3.02,2,2,1,74.6,74.0,1.00,19,29495
0,3.04,2,0,3,66.9,67.0,1.10,22,24824
0,3.04,2,0,3,66.9,67.0,1.10,19,25294
0,3.38,2,0,1,69.5,73.0,1.02,19,22595
0,2.00,1,0,1,67.5,57.0,1.49,22,10096
0,2.00,1,1,4,67.8,57.0,1.45,28,12423
0,2.00,1,2,4,67.8,53.0,1.61,22,16853
0,2.00,1,4,4,66.3,58.0,1.49,22,27051
0,2.00,1,5,1,68.4,55.0,1.57,23,16412
0,2.00,1,6,1,68.1,55.0,1.45,28,14841
0,2.00,2,5,0,65.9,52.0,1.43,22,11755
0,2.00,2,6,1,63.6,58.0,1.54,19,20808
0,2.00,2,6,1,63.6,58.0,1.54,22,20293
0,2.01,0,2,0,71.4,54.0,1.53,22,10768
0,2.01,0,2,1,69.1,53.0,1.73,28,18364
0,2.01,0,3,0,50.0,59.0,1.65,22,15147
0,2.01,0,6,4,71.0,59.0,1.41,28,29406
0,2.01,1,3,2,55.4,58.0,1.46,19,22181
0,2.01,1,3,2,55.4,58.0,1.46,22,21632
0,2.01,1,6,0,68.0,57.0,1.48,22,11733
0,2.01,1,6,1,67.0,61.0,1.79,22,18222
0,2.01,2,1,1,57.8,52.0,1.61,22,13015
0,2.01,2,2,1,64.8,56.0,1.45,22,14394
0,2.01,2,3,1,60.2,62.0,1.46,23,17485
0,2.01,2,3,4,65.0,63.0,1.71,29,22469
0,2.01,2,4,0,59.6,56.0,1.50,22,14394
0,2.01,2,4,1,60.4,59.0,1.38,28,23886
0,2.01,2,4,1,63.4,56.0,1.42,23,17287
0,2.01,2,4,2,59.2,56.0,1.51,19,26734
0,2.01,2,4,2,59.2,56.0,1.51,22,26925
0,2.01,2,6,1,62.2,55.0,1.47,19,20910
0,2.01,2,6,1,62.2,55.0,1.47,22,20392
0,2.01,2,6,1,63.0,61.0,1.46,22,17209
0,2.02,0,1,0,71.4,55.0,1.49,22,10180
0,2.02,0,5,1,51.4,53.0,1.36,28,20213
0,2.02,0,6,0,71.7,60.0,1.49,22,15047
0,2.02,1,2,2,67.5,56.0,1.44,22,15565
0,2.02,1,3,0,54.5,53.0,1.64,22,12242
0,2.02,1,4,0,68.1,57.0,1.56,28,18451
0,2.02,1,4,1,63.1,51.0,1.53,22,17488
0,2.02,1,5,0,55.6,59.0,1.36,22,12090
0,2.02,1,5,1,66.7,56.0,1.38,22,16814
0,2.02,1,5,4,68.2,55.0,1.65,23,25064
0,2.02,1,5,4,68.2,55.0,1.65,28,26652
0,2.02,1,6,1,54.7,59.0,1.52,23,18561
0,2.02,2,1,0,57.2,58.0,1.51,28,10634
0,2.02,2,3,2,64.4,58.0,1.39,22,17851
0,2.02,2,3,4,60.8,59.0,1.46,18,28838
0,2.02,2,5,1,61.0,58.0,1.53,22,17809
0,2.02,2,6,1,58.4,57.0,1.48,19,21523
0,2.02,2,6,1,58.4,57.0,1.48,22,20990
0,2.02,2,6,2,58.3,60.0,1.64,19,28661
0,2.02,2,6,2,58.3,60.0,1.64,22,28119
0,2.03,0,2,0,71.3,52.0,1.56,22,11921
0,2.03,0,6,2,70.3,50.0,1.49,19,29369
0,2.03,1,2,0,67.2,55.0,1.70,22,10421
0,2.03,1,5,1,66.2,57.0,1.44,22,15416
0,2.03,2,3,1,59.8,59.0,1.69,22,17144
0,2.03,2,3,1,62.6,63.0,1.50,22,16114
0,2.03,2,3,2,61.0,54.0,1.56,23,19047
0,2.03,2,4,1,65.7,55.0,1.73,28,18262
0,2.03,2,5,1,64.1,56.0,1.74,23,20063
0,2.03,2,6,0,65.0,58.0,1.42,22,15232
0,2.03,2,6,1,61.7,55.0,1.48,19,20688
0,2.04,0,4,2,67.7,50.0,1.78,22,21672
0,2.04,2,1,2,59.9,61.0,1.54,23,13090
0,2.04,2,6,0,65.9,61.0,1.56,22,16952
0,2.05,0,1,0,52.8,62.0,1.41,22,11064
0,2.05,0,4,2,52.0,60.0,1.61,22,18713
0,2.05,1,2,2,56.9,57.0,1.53,22,17394
0,2.05,2,1,0,64.6,55.0,1.49,23,10280
0,2.05,2,3,3,63.4,58.0,1.50,23,29969
0,2.05,2,5,0,61.0,57.0,1.72,22,13009
0,2.05,2,6,0,64.8,62.0,1.59,22,15377
0,2.07,0,3,1,66.2,50.0,1.57,22,17418
0,2.07,2,2,2,59.7,60.0,1.42,22,14433
0,2.07,2,6,1,61.2,58.0,1.50,20,20299
0,2.07,2,6,1,62.1,53.0,1.58,20,20782
0,2.07,2,6,1,62.1,53.0,1.58,22,20782
0,2.08,1,3,2,68.5,56.0,1.56,22,22246
0,2.08,2,2,3,65.4,55.0,1.60,22,18294
0,2.08,2,6,2,63.3,56.0,1.62,19,27807
0,2.08,2,6,2,63.3,56.0,1.62,22,27281
0,2.09,0,4,0,65.7,50.0,1.51,22,14803
0,2.09,0,6,1,71.1,57.0,1.67,22,27089
0,2.09,1,4,0,68.3,65.0,1.41,22,13125
0,2.09,2,2,2,63.4,59.0,1.50,18,23659
0,2.09,2,2,2,63.4,59.0,1.50,23,22941
0,2.10,0,2,1,71.4,52.0,1.66,22,14507
0,2.12,1,6,1,65.8,51.0,1.50,23,19850
0,2.13,2,6,1,65.9,58.0,1.62,19,21371
0,2.13,2,6,1,65.9,58.0,1.62,22,20840
0,2.14,2,0,1,59.0,59.0,1.42,23,12382
0,2.14,2,1,0,62.8,55.0,1.56,28,14925
0,2.14,2,6,1,57.8,57.0,1.48,28,27714
0,2.15,0,2,0,71.6,54.0,1.48,22,11010
0,2.15,2,2,2,63.1,59.0,1.37,23,17748
0,2.19,1,5,2,59.8,65.0,1.69,19,24210
0,2.19,1,5,2,59.8,65.0,1.69,22,23698
0,2.19,2,6,0,59.7,64.0,1.62,28,20900
0,2.20,2,2,2,65.3,57.0,1.58,22,14863
0,2.21,1,2,0,58.6,65.0,1.76,22,12151
0,2.22,2,5,0,60.9,58.0,1.45,23,15722
0,2.28,2,3,0,62.7,56.0,1.51,22,15976
0,2.30,2,6,0,57.7,60.0,1.51,22,18200
0,2.31,2,3,1,60.4,57.0,1.73,28,22396
0,2.31,2,4,1,60.4,61.0,1.47,23,19078
0,2.32,2,0,0,64.0,56.0,1.68,28,12190
0,2.32,2,4,0,65.6,55.0,1.44,23,15297
0,2.35,1,4,5,67.9,53.0,1.47,22,26250
0,2.35,1,4,5,67.9,53.0,1.47,23,26673
0,2.37,0,4,2,53.6,58.0,1.66,22,27514
0,2.37,2,6,1,66.0,59.0,1.35,23,20750
0,2.37,2,6,1,66.0,59.0,1.35,28,20750
0,2.38,0,3,0,69.8,59.0,1.57,22,15190
0,2.38,0,3,3,52.2,60.0,1.50,19,29865
0,2.38,0,3,3,52.2,60.0,1.50,22,29191
0,2.46,2,3,1,64.0,57.0,1.71,20,22397
0,2.46,2,3,1,64.0,57.0,1.71,22,22397
0,2.52,1,1,0,54.9,55.0,1.55,22,16982
0,2.53,0,3,1,53.4,57.0,1.58,22,26303
0,2.59,2,2,2,65.7,59.0,1.53,18,22277
0,2.59,2,2,2,65.7,59.0,1.53,22,21599
0,2.75,2,1,0,61.8,57.0,1.39,22,15644
0,2.95,1,0,3,68.5,51.8,1.49,23,21500
0,2.95,1,0,3,68.5,51.8,1.49,20,21891
0,3.00,1,3,1,66.1,59.0,1.47,22,26663
0,3.02,0,1,0,51.1,63.0,1.47,20,20251
0,3.02,0,1,0,51.1,63.0,1.47,22,20251
0,3.02,0,6,0,70.8,59.0,1.39,19,23887
0,3.02,0,6,0,70.8,59.0,1.39,22,23473
0,3.03,0,6,0,70.5,53.0,1.56,19,25048
0,3.03,0,6,0,70.5,53.0,1.56,22,24602
0,3.03,2,3,0,63.5,56.0,1.57,24,29042
0,3.04,0,5,0,71.3,58.0,1.70,19,24712
0,3.04,0,5,0,71.3,58.0,1.70,22,24265
0,2.00,1,0,5,75.5,71.0,1.11,22,10688
0,2.00,1,1,5,74.5,71.0,1.10,22,13329
0,2.00,1,3,5,60.7,68.0,1.25,20,23173
0,2.00,1,3,5,60.7,68.0,1.25,22,23173
0,2.00,1,4,6,75.4,64.0,1.33,25,26430
0,2.00,1,4,6,75.4,64.0,1.33,29,26070
0,2.00,1,5,2,76.5,67.0,1.20,19,21947
0,2.00,1,5,2,76.5,67.0,1.20,22,21481
0,2.00,1,5,3,75.1,72.0,1.37,27,21788
0,2.00,1,5,4,72.4,64.0,1.11,22,24429
0,2.00,1,5,4,72.4,64.0,1.11,23,24823
0,2.00,2,1,2,64.8,72.0,1.09,22,13147
0,2.00,2,1,3,72.0,75.0,1.17,22,12813
0,2.00,2,2,2,70.5,69.0,1.16,22,13961
0,2.00,2,3,0,68.6,77.0,1.05,22,17283
0,2.00,2,3,2,66.0,76.0,1.05,22,19075
0,2.00,2,3,2,69.9,72.0,1.13,22,18406
0,2.00,2,3,3,70.9,66.0,1.30,22,19929
0,2.00,2,5,1,69.8,73.0,1.17,22,17640
0,2.00,2,6,3,62.9,70.0,1.17,20,28555
0,2.00,2,6,3,62.9,70.0,1.17,22,28103
0,2.01,0,1,5,69.8,62.0,1.20,22,13819
0,2.01,0,3,2,69.9,59.0,1.22,22,17209
0,2.01,0,3,2,70.3,56.0,1.27,22,18986
0,2.01,0,3,3,77.1,74.0,1.11,28,19675
0,2.01,0,3,3,80.0,68.0,1.27,23,17900
0,2.01,0,3,6,77.1,74.0,1.03,18,23793
0,2.01,0,3,6,77.1,74.0,1.03,23,23392
0,2.01,0,4,1,78.7,73.0,1.04,22,16469
0,2.01,0,5,1,69.3,59.0,1.23,22,18196
0,2.01,0,5,3,70.2,81.0,1.03,19,25387
0,2.01,0,5,3,70.2,81.0,1.03,23,24935
0,2.01,0,5,3,78.1,76.0,1.16,19,24198
0,2.01,0,5,3,78.1,76.0,1.16,22,23764
0,2.01,0,6,3,79.5,74.0,1.09,19,25139
0,2.01,0,6,3,79.5,74.0,1.09,22,24737
0,2.01,1,0,3,61.5,65.0,1.17,22,10580
0,2.01,1,0,3,69.8,64.0,1.05,23,10720
0,2.01,1,1,3,72.9,63.0,1.28,22,13223
0,2.01,1,1,3,74.9,72.0,1.10,22,13936
0,2.01,1,2,3,59.8,68.0,1.03,22,17837
0,2.01,1,2,4,61.9,72.0,1.04,22,17405
0,2.01,1,2,5,60.3,64.0,1.35,22,18494
0,2.01,1,3,0,63.9,63.0,1.13,22,13738
0,2.01,1,3,2,63.8,64.0,1.17,22,18986
0,2.01,1,3,2,75.3,71.0,1.11,22,18977
0,2.01,1,3,3,56.9,68.0,1.26,22,20026
0,2.01,1,3,3,58.5,71.0,1.22,20,20570
0,2.01,1,3,3,58.5,71.0,1.22,22,20570
0,2.01,1,3,3,69.3,63.0,1.03,22,18901
